FirstName,LastName,PersonPostalCode,UniversityName,UniversityPostalCode,DistanceKM
John,Nowak,H3B5L4,Mount Royal College,T3E6K6,3027
John,Nowak,H3B5L4,Mount Saint Vincent University,B3M2J6,783
John,Nowak,H3B5L4,Nicola Valley Institute of Technology,V1K1R1,3504
John,Nowak,H3B5L4,Nipissing University,P1B8L7,474
John,Nowak,H3B5L4,Queen's University,K7L3N6,262
John,Nowak,H3B5L4,Ryerson University,M5B2K3,504
John,Nowak,H3B5L4,Simon Fraser University,V5A1S6,3674
John,Nowak,H3B5L4,St. Francis Xavier University,B2G2W5,900
John,Nowak,H3B5L4,Trent University,L1J5Y1,456
John,Nowak,H3B5L4,Universite de Montreal,H3T1J4,4
John,Nowak,H3B5L4,Universite de Sherbrooke,J1K2R1,128
John,Nowak,H3B5L4,Universite Laval,G1V0A6,226
John,Nowak,H3B5L4,University of Alberta,T6G2R3,2976
John,Nowak,H3B5L4,University of British Columbia,V6T1Z4,3661
John,Nowak,H3B5L4,University of Calgary,T2N1N4,3023
John,Nowak,H3B5L4,University of Guelph,N1G2W1,572
John,Nowak,H3B5L4,University of Lethbridge,T1K3M4,2947
John,Nowak,H3B5L4,University of Manitoba,R3T2N2,1822
John,Nowak,H3B5L4,University of Moncton,E1A3E9,690
John,Nowak,H3B5L4,University of New Brunswick,E3B5A3,537
John,Nowak,H3B5L4,University of Northern British Columbia,V2N4Z9,3596
John,Nowak,H3B5L4,University of Ontario Institute of Technology,L1G0C5,454
John,Nowak,H3B5L4,University of Ottawa,K1N6N5,165
John,Nowak,H3B5L4,University of Prince Edward Island,C1A4P3,821
John,Nowak,H3B5L4,University of Quebec,G1K9H7,233
John,Nowak,H3B5L4,University of Regina,S4S0A2,2357
John,Nowak,H3B5L4,University of Saskatchewan,S7N5A2,2504
John,Nowak,H3B5L4,University of Toronto,M5S1A1,505
John,Nowak,H3B5L4,"University of Toronto, Mississauga",L5L1C6,532
John,Nowak,H3B5L4,"University of Toronto, Scarborough",M1C1A4,481
John,Nowak,H3B5L4,University of Victoria,V8P5C2,3723
John,Nowak,H3B5L4,University of Waterloo,N2L3G1,597
John,Nowak,H3B5L4,University of Western Ontario,N6A3K7,672
John,Nowak,H3B5L4,University of Windsor,N9B3P4,839
John,Nowak,H3B5L4,University of Winnipeg,R3B2E9,1822
John,Nowak,H3B5L4,Wilfrid Laurier University,N2L3C5,597
John,Nowak,H3B5L4,William and Catherine Booth College,R3B2P2,1822
John,Nowak,H3B5L4,York University,M3J1P3,507
John,Nowak,H3B5L4,Yukon College,Y1A5K4,4249
Alan,Clark,V9R5B2,Acadia University,B4P2R6,4416
Alan,Clark,V9R5B2,Athabasca University,T9S3A3,957
Alan,Clark,V9R5B2,Bishop's University,J1M1Z7,3879
Alan,Clark,V9R5B2,Brandon University,R7A6A9,1730
Alan,Clark,V9R5B2,British Columbia Institute of Technology,V5G3H2,72
Alan,Clark,V9R5B2,Brock University,L2S3A1,3457
Alan,Clark,V9R5B2,Canadian Mennonite University,R3P2N2,1924
Alan,Clark,V9R5B2,Carleton University,K1S5B6,3605
Alan,Clark,V9R5B2,College of New Caledonia,V2N1P8,503
Alan,Clark,V9R5B2,College of the Rockies,V1C5L7,596
Alan,Clark,V9R5B2,Columbia College,V6A0C1,66
Alan,Clark,V9R5B2,Concordia University,H3G1M8,3750
Alan,Clark,V9R5B2,Conestoga College,N2G4M4,3353
Alan,Clark,V9R5B2,Dalhousie University,B3H4R2,4494
Alan,Clark,V9R5B2,Douglas College,V3M5Z5,76
Alan,Clark,V9R5B2,Durham College,L1G0C5,3447
Alan,Clark,V9R5B2,Ecole des Hautes Etudes Commerciales,H3T2A7,3747
Alan,Clark,V9R5B2,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,3747
Alan,Clark,V9R5B2,Emily Carr Institute of Art + Design,V5T0H2,66
Alan,Clark,V9R5B2,King's University College,T6B2H3,878
Alan,Clark,V9R5B2,Lakehead University,P7B5E1,2498
Alan,Clark,V9R5B2,McGill University,H3A0G4,3750
Alan,Clark,V9R5B2,McMaster University,L8S4L8,3404
Alan,Clark,V9R5B2,Memorial University of Newfoundland,A1C5S7,5072
Alan,Clark,V9R5B2,Mount Allison University,E4L1E2,4371
Alan,Clark,V9R5B2,Mount Royal College,T3E6K6,729
Alan,Clark,V9R5B2,Mount Saint Vincent University,B3M2J6,4486
Alan,Clark,V9R5B2,Nicola Valley Institute of Technology,V1K1R1,253
Alan,Clark,V9R5B2,Nipissing University,P1B8L7,3286
Alan,Clark,V9R5B2,Queen's University,K7L3N6,3604
Alan,Clark,V9R5B2,Ryerson University,M5B2K3,3423
Alan,Clark,V9R5B2,Simon Fraser University,V5A1S6,77
Alan,Clark,V9R5B2,St. Francis Xavier University,B2G2W5,4551
Alan,Clark,V9R5B2,Trent University,L1J5Y1,3448
Alan,Clark,V9R5B2,Universite de Montreal,H3T1J4,3747
Alan,Clark,V9R5B2,Universite de Sherbrooke,J1K2R1,3871
Alan,Clark,V9R5B2,Universite Laval,G1V0A6,3852
Alan,Clark,V9R5B2,University of Alberta,T6G2R3,872
Alan,Clark,V9R5B2,University of British Columbia,V6T1Z4,91
Alan,Clark,V9R5B2,University of Calgary,T2N1N4,734
Alan,Clark,V9R5B2,University of Guelph,N1G2W1,3368
Alan,Clark,V9R5B2,University of Lethbridge,T1K3M4,808
Alan,Clark,V9R5B2,University of Manitoba,R3T2N2,1929
Alan,Clark,V9R5B2,University of Moncton,E1A3E9,4340
Alan,Clark,V9R5B2,University of New Brunswick,E3B5A3,4218
Alan,Clark,V9R5B2,University of Northern British Columbia,V2N4Z9,503
Alan,Clark,V9R5B2,University of Ontario Institute of Technology,L1G0C5,3447
Alan,Clark,V9R5B2,University of Ottawa,K1N6N5,3604
Alan,Clark,V9R5B2,University of Prince Edward Island,C1A4P3,4447
Alan,Clark,V9R5B2,University of Quebec,G1K9H7,3855
Alan,Clark,V9R5B2,University of Regina,S4S0A2,1394
Alan,Clark,V9R5B2,University of Saskatchewan,S7N5A2,1266
Alan,Clark,V9R5B2,University of Toronto,M5S1A1,3421
Alan,Clark,V9R5B2,"University of Toronto, Mississauga",L5L1C6,3406
Alan,Clark,V9R5B2,"University of Toronto, Scarborough",M1C1A4,3432
Alan,Clark,V9R5B2,University of Victoria,V8P5C2,91
Alan,Clark,V9R5B2,University of Waterloo,N2L3G1,3348
Alan,Clark,V9R5B2,University of Western Ontario,N6A3K7,3320
Alan,Clark,V9R5B2,University of Windsor,N9B3P4,3225
Alan,Clark,V9R5B2,University of Winnipeg,R3B2E9,1929
Alan,Clark,V9R5B2,Wilfrid Laurier University,N2L3C5,3348
Alan,Clark,V9R5B2,William and Catherine Booth College,R3B2P2,1929
Alan,Clark,V9R5B2,York University,M3J1P3,3409
Alan,Clark,V9R5B2,Yukon College,Y1A5K4,1462
Christine,Li,P3E1B4,Acadia University,B4P2R6,1289
Christine,Li,P3E1B4,Athabasca University,T9S3A3,2448
Christine,Li,P3E1B4,Bishop's University,J1M1Z7,709
Christine,Li,P3E1B4,Brandon University,R7A6A9,1466
Christine,Li,P3E1B4,British Columbia Institute of Technology,V5G3H2,3123
Christine,Li,P3E1B4,Brock University,L2S3A1,371
Christine,Li,P3E1B4,Canadian Mennonite University,R3P2N2,1273
Christine,Li,P3E1B4,Carleton University,K1S5B6,416
Christine,Li,P3E1B4,College of New Caledonia,V2N1P8,3069
Christine,Li,P3E1B4,College of the Rockies,V1C5L7,2601
Christine,Li,P3E1B4,Columbia College,V6A0C1,3129
Christine,Li,P3E1B4,Concordia University,H3G1M8,573
Christine,Li,P3E1B4,Conestoga College,N2G4M4,316
Christine,Li,P3E1B4,Dalhousie University,B3H4R2,1361
Christine,Li,P3E1B4,Douglas College,V3M5Z5,3120
Christine,Li,P3E1B4,Durham College,L1G0C5,306
Christine,Li,P3E1B4,Ecole des Hautes Etudes Commerciales,H3T2A7,570
Christine,Li,P3E1B4,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,570
Christine,Li,P3E1B4,Emily Carr Institute of Art + Design,V5T0H2,3129
Christine,Li,P3E1B4,King's University College,T6B2H3,2439
Christine,Li,P3E1B4,Lakehead University,P7B5E1,703
Christine,Li,P3E1B4,McGill University,H3A0G4,574
Christine,Li,P3E1B4,McMaster University,L8S4L8,343
Christine,Li,P3E1B4,Memorial University of Newfoundland,A1C5S7,2138
Christine,Li,P3E1B4,Mount Allison University,E4L1E2,1272
Christine,Li,P3E1B4,Mount Royal College,T3E6K6,2477
Christine,Li,P3E1B4,Mount Saint Vincent University,B3M2J6,1354
Christine,Li,P3E1B4,Nicola Valley Institute of Technology,V1K1R1,2952
Christine,Li,P3E1B4,Nipissing University,P1B8L7,102
Christine,Li,P3E1B4,Queen's University,K7L3N6,413
Christine,Li,P3E1B4,Ryerson University,M5B2K3,314
Christine,Li,P3E1B4,Simon Fraser University,V5A1S6,3118
Christine,Li,P3E1B4,St. Francis Xavier University,B2G2W5,1460
Christine,Li,P3E1B4,Trent University,L1J5Y1,309
Christine,Li,P3E1B4,Universite de Montreal,H3T1J4,570
Christine,Li,P3E1B4,Universite de Sherbrooke,J1K2R1,702
Christine,Li,P3E1B4,Universite Laval,G1V0A6,738
Christine,Li,P3E1B4,University of Alberta,T6G2R3,2447
Christine,Li,P3E1B4,University of British Columbia,V6T1Z4,3106
Christine,Li,P3E1B4,University of Calgary,T2N1N4,2474
Christine,Li,P3E1B4,University of Guelph,N1G2W1,310
Christine,Li,P3E1B4,University of Lethbridge,T1K3M4,2389
Christine,Li,P3E1B4,University of Manitoba,R3T2N2,1268
Christine,Li,P3E1B4,University of Moncton,E1A3E9,1245
Christine,Li,P3E1B4,University of New Brunswick,E3B5A3,1098
Christine,Li,P3E1B4,University of Northern British Columbia,V2N4Z9,3069
Christine,Li,P3E1B4,University of Ontario Institute of Technology,L1G0C5,306
Christine,Li,P3E1B4,University of Ottawa,K1N6N5,415
Christine,Li,P3E1B4,University of Prince Edward Island,C1A4P3,1372
Christine,Li,P3E1B4,University of Quebec,G1K9H7,743
Christine,Li,P3E1B4,University of Regina,S4S0A2,1803
Christine,Li,P3E1B4,University of Saskatchewan,S7N5A2,1966
Christine,Li,P3E1B4,University of Toronto,M5S1A1,313
Christine,Li,P3E1B4,"University of Toronto, Mississauga",L5L1C6,318
Christine,Li,P3E1B4,"University of Toronto, Scarborough",M1C1A4,308
Christine,Li,P3E1B4,University of Victoria,V8P5C2,3164
Christine,Li,P3E1B4,University of Waterloo,N2L3G1,312
Christine,Li,P3E1B4,University of Western Ontario,N6A3K7,365
Christine,Li,P3E1B4,University of Windsor,N9B3P4,474
Christine,Li,P3E1B4,University of Winnipeg,R3B2E9,1269
Christine,Li,P3E1B4,Wilfrid Laurier University,N2L3C5,312
Christine,Li,P3E1B4,William and Catherine Booth College,R3B2P2,1269
Christine,Li,P3E1B4,York University,M3J1P3,299
Christine,Li,P3E1B4,Yukon College,Y1A5K4,3789
Kelly,Murray,T1J4S3,Acadia University,B4P,3615
Kelly,Murray,T1J4S3,Athabasca University,T9S,564
Kelly,Murray,T1J4S3,Bishop's University,J1M,3070
Kelly,Murray,T1J4S3,Brandon University,R7A,918
Kelly,Murray,T1J4S3,British Columbia Institute of Technology,V5G,741
Kelly,Murray,T1J4S3,Brock University,L2S,2643
Kelly,Murray,T1J4S3,Canadian Mennonite University,R3P,1114
Kelly,Murray,T1J4S3,Carleton University,K1S,2793
Kelly,Murray,T1J4S3,College of New Caledonia,V2N,831
Kelly,Murray,T1J4S3,College of the Rockies,V1C,218
Kelly,Murray,T1J4S3,Columbia College,V6A,748
Kelly,Murray,T1J4S3,Concordia University,H3G,2940
Kelly,Murray,T1J4S3,Conestoga College,N2G,2540
Kelly,Murray,T1J4S3,Dalhousie University,B3H,3692
Kelly,Murray,T1J4S3,Douglas College,V3M,738
Kelly,Murray,T1J4S3,Durham College,L1G,2633
Kelly,Murray,T1J4S3,École des Hautes Études Commerciales,H3T,2937
Kelly,Murray,T1J4S3,"École Polytechnique de Montréal, Université de Montréal",H3T,2937
Kelly,Murray,T1J4S3,Emily Carr Institute of Art + Design,V5T,748
Kelly,Murray,T1J4S3,King's University College,T6B,431
Kelly,Murray,T1J4S3,Lakehead University,P7B,1687
Kelly,Murray,T1J4S3,McGill University,H3A,2940
Kelly,Murray,T1J4S3,McMaster University,L8S,2591
Kelly,Murray,T1J4S3,Memorial University of Newfoundland,A1C,4306
Kelly,Murray,T1J4S3,Mount Allison University,E4L,3574
Kelly,Murray,T1J4S3,Mount Royal College,T3E,179
Kelly,Murray,T1J4S3,Mount Saint Vincent University,B3M,3685
Kelly,Murray,T1J4S3,Nicola Valley Institute of Technology,V1K,578
Kelly,Murray,T1J4S3,Nipissing University,P1B,2475
Kelly,Murray,T1J4S3,Queen's University,K7L,2790
Kelly,Murray,T1J4S3,Ryerson University,M5B,2609
Kelly,Murray,T1J4S3,Simon Fraser University,V5A,737
Kelly,Murray,T1J4S3,St. Francis Xavier University,B2G,3756
Kelly,Murray,T1J4S3,Trent University,L1J,2634
Kelly,Murray,T1J4S3,Université de Montréal,H3T,2937
Kelly,Murray,T1J4S3,Université de Sherbrooke,J1K,3063
Kelly,Murray,T1J4S3,Université Laval,G1V,3049
Kelly,Murray,T1J4S3,University of Alberta,T6G,433
Kelly,Murray,T1J4S3,University of British Columbia,V6T,726
Kelly,Murray,T1J4S3,University of Calgary,T2N,184
Kelly,Murray,T1J4S3,University of Guelph,N1G,2555
Kelly,Murray,T1J4S3,University of Lethbridge,T1K,6
Kelly,Murray,T1J4S3,University of Manitoba,R3T,1119
Kelly,Murray,T1J4S3,University of Moncton,E1A,3543
Kelly,Murray,T1J4S3,University of New Brunswick,E3B,3417
Kelly,Murray,T1J4S3,University of Northern British Columbia,V2N,831
Kelly,Murray,T1J4S3,University of Ontario Institute of Technology,L1G,2633
Kelly,Murray,T1J4S3,University of Ottawa,K1N,2792
Kelly,Murray,T1J4S3,University of Prince Edward Island,C1A,3654
Kelly,Murray,T1J4S3,University of Québec,G1K,3052
Kelly,Murray,T1J4S3,University of Regina,S4S,587
Kelly,Murray,T1J4S3,University of Saskatchewan,S7N,511
Kelly,Murray,T1J4S3,University of Toronto,M5S,2607
Kelly,Murray,T1J4S3,"University of Toronto, Mississauga",L5L,2593
Kelly,Murray,T1J4S3,"University of Toronto, Scarborough",M1C,2619
Kelly,Murray,T1J4S3,University of Victoria,V8P,782
Kelly,Murray,T1J4S3,University of Waterloo,N2L,2535
Kelly,Murray,T1J4S3,University of Western Ontario,N6A,2508
Kelly,Murray,T1J4S3,University of Windsor,N9B,2418
Kelly,Murray,T1J4S3,University of Winnipeg,R3B,1119
Kelly,Murray,T1J4S3,Wilfrid Laurier University,N2L,2535
Kelly,Murray,T1J4S3,William and Catherine Booth College,R3B,1119
Kelly,Murray,T1J4S3,York University,M3J,2595
Kelly,Murray,T1J4S3,Yukon College,Y1A,1859
Heather,Nagy,J3B8R8,Acadia University,B4P2R6,699
Heather,Nagy,J3B8R8,Athabasca University,T9S3A3,2997
Heather,Nagy,J3B8R8,Bishop's University,J1M1Z7,113
Heather,Nagy,J3B8R8,Brandon University,R7A6A9,2053
Heather,Nagy,J3B8R8,British Columbia Institute of Technology,V5G3H2,3709
Heather,Nagy,J3B8R8,Brock University,L2S3A1,533
Heather,Nagy,J3B8R8,Canadian Mennonite University,R3P2N2,1857
Heather,Nagy,J3B8R8,Carleton University,K1S5B6,189
Heather,Nagy,J3B8R8,College of New Caledonia,V2N1P8,3628
Heather,Nagy,J3B8R8,College of the Rockies,V1C5L7,3189
Heather,Nagy,J3B8R8,Columbia College,V6A0C1,3715
Heather,Nagy,J3B8R8,Concordia University,H3G1M8,34
Heather,Nagy,J3B8R8,Conestoga College,N2G4M4,608
Heather,Nagy,J3B8R8,Dalhousie University,B3H4R2,766
Heather,Nagy,J3B8R8,Douglas College,V3M5Z5,3706
Heather,Nagy,J3B8R8,Durham College,L1G0C5,467
Heather,Nagy,J3B8R8,Ecole des Hautes Etudes Commerciales,H3T2A7,36
Heather,Nagy,J3B8R8,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,36
Heather,Nagy,J3B8R8,Emily Carr Institute of Art + Design,V5T0H2,3715
Heather,Nagy,J3B8R8,King's University College,T6B2H3,3000
Heather,Nagy,J3B8R8,Lakehead University,P7B5E1,1284
Heather,Nagy,J3B8R8,McGill University,H3A0G4,34
Heather,Nagy,J3B8R8,McMaster University,L8S4L8,574
Heather,Nagy,J3B8R8,Memorial University of Newfoundland,A1C5S7,1595
Heather,Nagy,J3B8R8,Mount Allison University,E4L1E2,695
Heather,Nagy,J3B8R8,Mount Royal College,T3E6K6,3058
Heather,Nagy,J3B8R8,Mount Saint Vincent University,B3M2J6,759
Heather,Nagy,J3B8R8,Nicola Valley Institute of Technology,V1K1R1,3535
Heather,Nagy,J3B8R8,Nipissing University,P1B8L7,502
Heather,Nagy,J3B8R8,Queen's University,K7L3N6,272
Heather,Nagy,J3B8R8,Ryerson University,M5B2K3,516
Heather,Nagy,J3B8R8,Simon Fraser University,V5A1S6,3704
Heather,Nagy,J3B8R8,St. Francis Xavier University,B2G2W5,880
Heather,Nagy,J3B8R8,Trent University,L1J5Y1,470
Heather,Nagy,J3B8R8,Universite de Montreal,H3T1J4,36
Heather,Nagy,J3B8R8,Universite de Sherbrooke,J1K2R1,106
Heather,Nagy,J3B8R8,Universite Laval,G1V0A6,227
Heather,Nagy,J3B8R8,University of Alberta,T6G2R3,3008
Heather,Nagy,J3B8R8,University of British Columbia,V6T1Z4,3692
Heather,Nagy,J3B8R8,University of Calgary,T2N1N4,3054
Heather,Nagy,J3B8R8,University of Guelph,N1G2W1,585
Heather,Nagy,J3B8R8,University of Lethbridge,T1K3M4,2977
Heather,Nagy,J3B8R8,University of Manitoba,R3T2N2,1852
Heather,Nagy,J3B8R8,University of Moncton,E1A3E9,671
Heather,Nagy,J3B8R8,University of New Brunswick,E3B5A3,517
Heather,Nagy,J3B8R8,University of Northern British Columbia,V2N4Z9,3628
Heather,Nagy,J3B8R8,University of Ontario Institute of Technology,L1G0C5,467
Heather,Nagy,J3B8R8,University of Ottawa,K1N6N5,189
Heather,Nagy,J3B8R8,University of Prince Edward Island,C1A4P3,803
Heather,Nagy,J3B8R8,University of Quebec,G1K9H7,233
Heather,Nagy,J3B8R8,University of Regina,S4S0A2,2387
Heather,Nagy,J3B8R8,University of Saskatchewan,S7N5A2,2536
Heather,Nagy,J3B8R8,University of Toronto,M5S1A1,518
Heather,Nagy,J3B8R8,"University of Toronto, Mississauga",L5L1C6,545
Heather,Nagy,J3B8R8,"University of Toronto, Scarborough",M1C1A4,494
Heather,Nagy,J3B8R8,University of Victoria,V8P5C2,3753
Heather,Nagy,J3B8R8,University of Waterloo,N2L3G1,611
Heather,Nagy,J3B8R8,University of Western Ontario,N6A3K7,685
Heather,Nagy,J3B8R8,University of Windsor,N9B3P4,851
Heather,Nagy,J3B8R8,University of Winnipeg,R3B2E9,1853
Heather,Nagy,J3B8R8,Wilfrid Laurier University,N2L3C5,611
Heather,Nagy,J3B8R8,William and Catherine Booth College,R3B2P2,1853
Heather,Nagy,J3B8R8,York University,M3J1P3,520
Heather,Nagy,J3B8R8,Yukon College,Y1A5K4,4282
Rachel,Poirier,B3J1G9,Acadia University,B4P2R6,79
Rachel,Poirier,B3J1G9,Athabasca University,T9S3A3,3661
Rachel,Poirier,B3J1G9,Bishop's University,J1M1Z7,654
Rachel,Poirier,B3J1G9,Brandon University,R7A6A9,2778
Rachel,Poirier,B3J1G9,British Columbia Institute of Technology,V5G3H2,4422
Rachel,Poirier,B3J1G9,Brock University,L2S3A1,1266
Rachel,Poirier,B3J1G9,Canadian Mennonite University,R3P2N2,2581
Rachel,Poirier,B3J1G9,Carleton University,K1S5B6,955
Rachel,Poirier,B3J1G9,College of New Caledonia,V2N1P8,4300
Rachel,Poirier,B3J1G9,College of the Rockies,V1C5L7,3909
Rachel,Poirier,B3J1G9,Columbia College,V6A0C1,4428
Rachel,Poirier,B3J1G9,Concordia University,H3G1M8,791
Rachel,Poirier,B3J1G9,Conestoga College,N2G4M4,1356
Rachel,Poirier,B3J1G9,Dalhousie University,B3H4R2,1
Rachel,Poirier,B3J1G9,Douglas College,V3M5Z5,4420
Rachel,Poirier,B3J1G9,Durham College,L1G0C5,1218
Rachel,Poirier,B3J1G9,Ecole des Hautes Etudes Commerciales,H3T2A7,794
Rachel,Poirier,B3J1G9,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,794
Rachel,Poirier,B3J1G9,Emily Carr Institute of Art + Design,V5T0H2,4428
Rachel,Poirier,B3J1G9,King's University College,T6B2H3,3680
Rachel,Poirier,B3J1G9,Lakehead University,P7B5E1,2013
Rachel,Poirier,B3J1G9,McGill University,H3A0G4,790
Rachel,Poirier,B3J1G9,McMaster University,L8S4L8,1315
Rachel,Poirier,B3J1G9,Memorial University of Newfoundland,A1C5S7,898
Rachel,Poirier,B3J1G9,Mount Allison University,E4L1E2,155
Rachel,Poirier,B3J1G9,Mount Royal College,T3E6K6,3765
Rachel,Poirier,B3J1G9,Mount Saint Vincent University,B3M2J6,7
Rachel,Poirier,B3J1G9,Nicola Valley Institute of Technology,V1K1R1,4244
Rachel,Poirier,B3J1G9,Nipissing University,P1B8L7,1260
Rachel,Poirier,B3J1G9,Queen's University,K7L3N6,1019
Rachel,Poirier,B3J1G9,Ryerson University,M5B2K3,1264
Rachel,Poirier,B3J1G9,Simon Fraser University,V5A1S6,4418
Rachel,Poirier,B3J1G9,St. Francis Xavier University,B2G2W5,164
Rachel,Poirier,B3J1G9,Trent University,L1J5Y1,1220
Rachel,Poirier,B3J1G9,Universite de Montreal,H3T1J4,794
Rachel,Poirier,B3J1G9,Universite de Sherbrooke,J1K2R1,662
Rachel,Poirier,B3J1G9,Universite Laval,G1V0A6,644
Rachel,Poirier,B3J1G9,University of Alberta,T6G2R3,3687
Rachel,Poirier,B3J1G9,University of British Columbia,V6T1Z4,4403
Rachel,Poirier,B3J1G9,University of Calgary,T2N1N4,3761
Rachel,Poirier,B3J1G9,University of Guelph,N1G2W1,1333
Rachel,Poirier,B3J1G9,University of Lethbridge,T1K3M4,3698
Rachel,Poirier,B3J1G9,University of Manitoba,R3T2N2,2577
Rachel,Poirier,B3J1G9,University of Moncton,E1A3E9,184
Rachel,Poirier,B3J1G9,University of New Brunswick,E3B5A3,275
Rachel,Poirier,B3J1G9,University of Northern British Columbia,V2N4Z9,4300
Rachel,Poirier,B3J1G9,University of Ontario Institute of Technology,L1G0C5,1218
Rachel,Poirier,B3J1G9,University of Ottawa,K1N6N5,954
Rachel,Poirier,B3J1G9,University of Prince Edward Island,C1A4P3,186
Rachel,Poirier,B3J1G9,University of Quebec,G1K9H7,640
Rachel,Poirier,B3J1G9,University of Regina,S4S0A2,3105
Rachel,Poirier,B3J1G9,University of Saskatchewan,S7N5A2,3233
Rachel,Poirier,B3J1G9,University of Toronto,M5S1A1,1265
Rachel,Poirier,B3J1G9,"University of Toronto, Mississauga",L5L1C6,1291
Rachel,Poirier,B3J1G9,"University of Toronto, Scarborough",M1C1A4,1243
Rachel,Poirier,B3J1G9,University of Victoria,V8P5C2,4472
Rachel,Poirier,B3J1G9,University of Waterloo,N2L3G1,1360
Rachel,Poirier,B3J1G9,University of Western Ontario,N6A3K7,1427
Rachel,Poirier,B3J1G9,University of Windsor,N9B3P4,1589
Rachel,Poirier,B3J1G9,University of Winnipeg,R3B2E9,2576
Rachel,Poirier,B3J1G9,Wilfrid Laurier University,N2L3C5,1360
Rachel,Poirier,B3J1G9,William and Catherine Booth College,R3B2P2,2576
Rachel,Poirier,B3J1G9,York University,M3J1P3,1270
Rachel,Poirier,B3J1G9,Yukon College,Y1A5K4,4855
Zach,Bergeron,K9J5K4,Acadia University,B4P2R6,1099
Zach,Bergeron,K9J5K4,Athabasca University,T9S3A3,2745
Zach,Bergeron,K9J5K4,Bishop's University,J1M1Z7,518
Zach,Bergeron,K9J5K4,Brandon University,R7A6A9,1748
Zach,Bergeron,K9J5K4,British Columbia Institute of Technology,V5G3H2,3401
Zach,Bergeron,K9J5K4,Brock University,L2S3A1,154
Zach,Bergeron,K9J5K4,Canadian Mennonite University,R3P2N2,1558
Zach,Bergeron,K9J5K4,Carleton University,K1S5B6,235
Zach,Bergeron,K9J5K4,College of New Caledonia,V2N1P8,3361
Zach,Bergeron,K9J5K4,College of the Rockies,V1C5L7,2878
Zach,Bergeron,K9J5K4,Columbia College,V6A0C1,3407
Zach,Bergeron,K9J5K4,Concordia University,H3G1M8,390
Zach,Bergeron,K9J5K4,Conestoga College,N2G4M4,204
Zach,Bergeron,K9J5K4,Dalhousie University,B3H4R2,1162
Zach,Bergeron,K9J5K4,Douglas College,V3M5Z5,3398
Zach,Bergeron,K9J5K4,Durham College,L1G0C5,66
Zach,Bergeron,K9J5K4,Ecole des Hautes Etudes Commerciales,H3T2A7,387
Zach,Bergeron,K9J5K4,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,387
Zach,Bergeron,K9J5K4,Emily Carr Institute of Art + Design,V5T0H2,3408
Zach,Bergeron,K9J5K4,King's University College,T6B2H3,2733
Zach,Bergeron,K9J5K4,Lakehead University,P7B5E1,995
Zach,Bergeron,K9J5K4,McGill University,H3A0G4,391
Zach,Bergeron,K9J5K4,McMaster University,L8S4L8,178
Zach,Bergeron,K9J5K4,Memorial University of Newfoundland,A1C5S7,2000
Zach,Bergeron,K9J5K4,Mount Allison University,E4L1E2,1100
Zach,Bergeron,K9J5K4,Mount Royal College,T3E6K6,2761
Zach,Bergeron,K9J5K4,Mount Saint Vincent University,B3M2J6,1156
Zach,Bergeron,K9J5K4,Nicola Valley Institute of Technology,V1K1R1,3232
Zach,Bergeron,K9J5K4,Nipissing University,P1B8L7,249
Zach,Bergeron,K9J5K4,Queen's University,K7L3N6,144
Zach,Bergeron,K9J5K4,Ryerson University,M5B2K3,117
Zach,Bergeron,K9J5K4,Simon Fraser University,V5A1S6,3396
Zach,Bergeron,K9J5K4,St. Francis Xavier University,B2G2W5,1284
Zach,Bergeron,K9J5K4,Trent University,L1J5Y1,69
Zach,Bergeron,K9J5K4,Universite de Montreal,H3T1J4,387
Zach,Bergeron,K9J5K4,Universite de Sherbrooke,J1K2R1,511
Zach,Bergeron,K9J5K4,Universite Laval,G1V0A6,607
Zach,Bergeron,K9J5K4,University of Alberta,T6G2R3,2740
Zach,Bergeron,K9J5K4,University of British Columbia,V6T1Z4,3385
Zach,Bergeron,K9J5K4,University of Calgary,T2N1N4,2758
Zach,Bergeron,K9J5K4,University of Guelph,N1G2W1,182
Zach,Bergeron,K9J5K4,University of Lethbridge,T1K3M4,2666
Zach,Bergeron,K9J5K4,University of Manitoba,R3T2N2,1552
Zach,Bergeron,K9J5K4,University of Moncton,E1A3E9,1077
Zach,Bergeron,K9J5K4,University of New Brunswick,E3B5A3,923
Zach,Bergeron,K9J5K4,University of Northern British Columbia,V2N4Z9,3361
Zach,Bergeron,K9J5K4,University of Ontario Institute of Technology,L1G0C5,66
Zach,Bergeron,K9J5K4,University of Ottawa,K1N6N5,237
Zach,Bergeron,K9J5K4,University of Prince Edward Island,C1A4P3,1209
Zach,Bergeron,K9J5K4,University of Quebec,G1K9H7,613
Zach,Bergeron,K9J5K4,University of Regina,S4S0A2,2086
Zach,Bergeron,K9J5K4,University of Saskatchewan,S7N5A2,2256
Zach,Bergeron,K9J5K4,University of Toronto,M5S1A1,117
Zach,Bergeron,K9J5K4,"University of Toronto, Mississauga",L5L1C6,145
Zach,Bergeron,K9J5K4,"University of Toronto, Scarborough",M1C1A4,94
